mbr_id,sid,row_dt,stg_cd,qst_no,qst_cd,text_cn,qst_cn,qst_cransr,qst_cransr_yn,qst_expl_scond
MPID0406110034324,mathpd33522492140563884,2021-10-06,F02_0_1,10,F02011609,다음을 계산하세요.,7 \times 7 = 49\leftrightarrow49\div7=\boxed{\phantom{7}} ,7,Y,2700
MPID0713100047089,mathpd31608634737315379,2021-09-14,F02_0_1,1,F02011609,다음을 계산하세요.,7 \times 7 = 49\leftrightarrow49\div7=\boxed{\phantom{7}} ,7,Y,2000
MPID0119040005879,mathpd34017583270914915,2021-10-12,F02_0_1,9,F02011610,다음을 계산하세요.,\begin{multiplication-and-division} 8\times2=16 & 16\div8=\boxed{\phantom{2}} & 16\div2=\boxed{\phantom{8}} \end{multiplication-and-division},2;8,Y,4000
MPID0129050016470,mathpd32738542873484930,2021-09-27,F02_0_1,8,F02011610,다음을 계산하세요.,\begin{multiplication-and-division} 8\times2=16 & 16\div8=\boxed{\phantom{2}} & 16\div2=\boxed{\phantom{8}} \end{multiplication-and-division},2;8,Y,4100
MPID0129050016615,mathpd28834789197038852,2021-08-13,F02_0_1,1,F02011610,다음을 계산하세요.,\begin{multiplication-and-division} 8\times2=16 & 16\div8=\boxed{\phantom{2}} & 16\div2=\boxed{\phantom{8}} \end{multiplication-and-division},2;8,Y,8400
MPID0204130020792,mathpd27204244447897910,2021-07-25,F02_0_1,1,F02011610,다음을 계산하세요.,\begin{multiplication-and-division} 8\times2=16 & 16\div8=\boxed{\phantom{2}} & 16\div2=\boxed{\phantom{8}} \end{multiplication-and-division},2;8,Y,24600
MPID0204130020792,mathpd27555612683452440,2021-07-29,F02_0_1,9,F02011610,다음을 계산하세요.,\begin{multiplication-and-division} 8\times2=16 & 16\div8=\boxed{\phantom{2}} & 16\div2=\boxed{\phantom{8}} \end{multiplication-and-division},2;8,Y,4800
MPID0204130020792,mathpd27554833876654486,2021-07-29,F02_0_1,2,F02011611,다음을 계산하세요.,\begin{multiplication-and-division} 9\times7=63 & 63\div9=\boxed{\phantom{7}} & 63\div7=\boxed{\phantom{9}} \end{multiplication-and-division},7;9,Y,5100
MPID0204130020792,mathpd27555612683452440,2021-07-29,F02_0_1,4,F02011611,다음을 계산하세요.,\begin{multiplication-and-division} 9\times7=63 & 63\div9=\boxed{\phantom{7}} & 63\div7=\boxed{\phantom{9}} \end{multiplication-and-division},7;9,Y,3700
MPID0727100048264,mathpd27628779452784893,2021-07-30,F02_0_1,8,F02011611,다음을 계산하세요.,\begin{multiplication-and-division} 9\times7=63 & 63\div9=\boxed{\phantom{7}} & 63\div7=\boxed{\phantom{9}} \end{multiplication-and-division},7;9,Y,4400
MPID0204130020792,mathpd27555612683452440,2021-07-29,F02_0_1,6,F02011612,다음을 계산하세요.,\begin{multiplication-and-division} 9\times6=54 & 54\div9=\boxed{\phantom{6}} & 54\div6=\boxed{\phantom{9}} \end{multiplication-and-division},6;9,Y,5600
MPID0204130020792,mathpd28753498587192340,2021-08-12,F02_0_1,6,F02011612,다음을 계산하세요.,\begin{multiplication-and-division} 9\times6=54 & 54\div9=\boxed{\phantom{6}} & 54\div6=\boxed{\phantom{9}} \end{multiplication-and-division},6;9,Y,5000
MPID0120060011959,mathpd26776348688736428,2021-07-20,F02_0_1,6,F02011701,다음을 계산하세요.,7 \times 3 = 21 \leftrightarrow21\div7=\boxed{\phantom{3}} ,3,Y,5200
MPID0204130019760,mathpd29898053610136231,2021-08-25,F02_0_1,2,F02011701,다음을 계산하세요.,7 \times 3 = 21 \leftrightarrow21\div7=\boxed{\phantom{3}} ,3,Y,6400
MPID0204130020792,mathpd27554915421514222,2021-07-29,F02_0_1,9,F02011701,다음을 계산하세요.,7 \times 3 = 21 \leftrightarrow21\div7=\boxed{\phantom{3}} ,3,Y,7800
MPID0204130020792,mathpd27555510296573577,2021-07-29,F02_0_1,4,F02011701,다음을 계산하세요.,7 \times 3 = 21 \leftrightarrow21\div7=\boxed{\phantom{3}} ,3,Y,3000
MPID0629110045635,mathpd32748083743436054,2021-09-27,F02_0_1,10,F02011701,다음을 계산하세요.,7 \times 3 = 21 \leftrightarrow21\div7=\boxed{\phantom{3}} ,3,Y,2800
MPID0713100047089,mathpd31608634737315379,2021-09-14,F02_0_1,4,F02011701,다음을 계산하세요.,7 \times 3 = 21 \leftrightarrow21\div7=\boxed{\phantom{3}} ,3,Y,3200
MPID0120060011959,mathpd26776348688736428,2021-07-20,F02_0_1,4,F02011702,다음을 계산하세요.,5 \times 2 = 10 \leftrightarrow10\div5=\boxed{\phantom{2}} ,2,Y,5800
MPID0420140036945,mathpd32829043219386305,2021-09-28,F02_0_1,9,F02011702,다음을 계산하세요.,5 \times 2 = 10 \leftrightarrow10\div5=\boxed{\phantom{2}} ,2,Y,2500
MPID0225100025733,mathpd32049436473990680,2021-09-19,F02_0_1,8,F02011703,다음을 계산하세요.,4 \times 9 = 36\leftrightarrow36\div9=\boxed{\phantom{4}} ,4,Y,5600
MPID0420140036805,mathpd32182295575485127,2021-09-21,F02_0_1,4,F02011703,다음을 계산하세요.,4 \times 9 = 36\leftrightarrow36\div9=\boxed{\phantom{4}} ,4,Y,2200
MPID0120060009320,mathpd28307995065954482,2021-08-07,F02_0_1,2,F02011704,다음을 계산하세요.,\begin{multiplication-and-division} 6\times4=24 & 24\div6=\boxed{\phantom{4}} & 24\div4=\boxed{\phantom{6}} \end{multiplication-and-division},4;6,Y,6000
MPID0330100033689,mathpd31624506352786315,2021-09-14,F02_0_1,1,F02011704,다음을 계산하세요.,\begin{multiplication-and-division} 6\times4=24 & 24\div6=\boxed{\phantom{4}} & 24\div4=\boxed{\phantom{6}} \end{multiplication-and-division},4;6,Y,2700
MPID0727100048264,mathpd27628779452784893,2021-07-30,F02_0_1,1,F02011704,다음을 계산하세요.,\begin{multiplication-and-division} 6\times4=24 & 24\div6=\boxed{\phantom{4}} & 24\div4=\boxed{\phantom{6}} \end{multiplication-and-division},4;6,Y,8600
MPID0729130050003,mathpd29584472916106629,2021-08-22,F02_0_1,1,F02011704,다음을 계산하세요.,\begin{multiplication-and-division} 6\times4=24 & 24\div6=\boxed{\phantom{4}} & 24\div4=\boxed{\phantom{6}} \end{multiplication-and-division},4;6,Y,6200
MPID0902170062271,mathpd31436562040851550,2021-09-12,F02_0_1,9,F02011704,다음을 계산하세요.,\begin{multiplication-and-division} 6\times4=24 & 24\div6=\boxed{\phantom{4}} & 24\div4=\boxed{\phantom{6}} \end{multiplication-and-division},4;6,Y,7400
MPID0204130020792,mathpd27554833876654486,2021-07-29,F02_0_1,9,F02011705,다음을 계산하세요.,\begin{multiplication-and-division} 3\times8=24 & 24\div3=\boxed{\phantom{8}} & 24\div8=\boxed{\phantom{3}} \end{multiplication-and-division},8;3,Y,10900
MPID0204130020792,mathpd27555612683452440,2021-07-29,F02_0_1,2,F02011705,다음을 계산하세요.,\begin{multiplication-and-division} 3\times8=24 & 24\div3=\boxed{\phantom{8}} & 24\div8=\boxed{\phantom{3}} \end{multiplication-and-division},8;3,Y,4100
MPID0420140036805,mathpd32182295575485127,2021-09-21,F02_0_1,9,F02011705,다음을 계산하세요.,\begin{multiplication-and-division} 3\times8=24 & 24\div3=\boxed{\phantom{8}} & 24\div8=\boxed{\phantom{3}} \end{multiplication-and-division},8;3,Y,5200
MPID0126030014090,mathpd29347708564481362,2021-08-19,F02_0_1,4,F02011706,다음을 계산하세요.,\begin{multiplication-and-division} 5\times6=30 & 30\div5=\boxed{\phantom{6}} & 30\div6=\boxed{\phantom{5}} \end{multiplication-and-division},6;5,Y,6900
MPID0126030014090,mathpd29347785214102192,2021-08-19,F02_0_1,4,F02011706,다음을 계산하세요.,\begin{multiplication-and-division} 5\times6=30 & 30\div5=\boxed{\phantom{6}} & 30\div6=\boxed{\phantom{5}} \end{multiplication-and-division},6;5,Y,7200
MPID0204130019760,mathpd29898053610136231,2021-08-25,F02_0_1,1,F02011706,다음을 계산하세요.,\begin{multiplication-and-division} 5\times6=30 & 30\div5=\boxed{\phantom{6}} & 30\div6=\boxed{\phantom{5}} \end{multiplication-and-division},6;5,Y,20600
MPID0204130020792,mathpd28732703219697411,2021-08-12,F02_0_1,8,F02011706,다음을 계산하세요.,\begin{multiplication-and-division} 5\times6=30 & 30\div5=\boxed{\phantom{6}} & 30\div6=\boxed{\phantom{5}} \end{multiplication-and-division},6;5,Y,4600
MPID0225100025733,mathpd32049436473990680,2021-09-19,F02_0_1,9,F02011706,다음을 계산하세요.,\begin{multiplication-and-division} 5\times6=30 & 30\div5=\boxed{\phantom{6}} & 30\div6=\boxed{\phantom{5}} \end{multiplication-and-division},6;5,Y,4100
MPID0319100032029,mathpd31762686375972600,2021-09-16,F02_0_1,8,F02011706,다음을 계산하세요.,\begin{multiplication-and-division} 5\times6=30 & 30\div5=\boxed{\phantom{6}} & 30\div6=\boxed{\phantom{5}} \end{multiplication-and-division},6;5,Y,4000
MPID0119040005879,mathpd34017583270914915,2021-10-12,F02_0_1,4,F02011807,다음을 계산하세요.,2 \times 7= 14 \leftrightarrow14\div2=\boxed{\phantom{7}} ,7,Y,3700
MPID0204130020792,mathpd27554745589224523,2021-07-29,F02_0_1,8,F02011807,다음을 계산하세요.,2 \times 7= 14 \leftrightarrow14\div2=\boxed{\phantom{7}} ,7,Y,2300
MPID0420140036805,mathpd32182295575485127,2021-09-21,F02_0_1,1,F02011807,다음을 계산하세요.,2 \times 7= 14 \leftrightarrow14\div2=\boxed{\phantom{7}} ,7,Y,3400
MPID0629110045551,mathpd32401976562967080,2021-09-23,F02_0_1,4,F02011807,다음을 계산하세요.,2 \times 7= 14 \leftrightarrow14\div2=\boxed{\phantom{7}} ,7,Y,3500
MPID0727100048264,mathpd27628779452784893,2021-07-30,F02_0_1,4,F02011807,다음을 계산하세요.,2 \times 7= 14 \leftrightarrow14\div2=\boxed{\phantom{7}} ,7,Y,5000
MPID0420140036945,mathpd32829043219386305,2021-09-28,F02_0_1,10,F02011808,다음을 계산하세요.,3 \times 3 = 9 \leftrightarrow9\div3=\boxed{\phantom{3}} ,3,Y,2600
MPID0629110045635,mathpd32748083743436054,2021-09-27,F02_0_1,6,F02011808,다음을 계산하세요.,3 \times 3 = 9 \leftrightarrow9\div3=\boxed{\phantom{3}} ,3,Y,5000
MPID0120060009320,mathpd28307995065954482,2021-08-07,F02_0_1,8,F02011809,다음을 계산하세요.,5 \times 8 = 40 \leftrightarrow40\div8=\boxed{\phantom{5}} ,5,Y,2900
MPID0129050016470,mathpd32738542873484930,2021-09-27,F02_0_1,9,F02011809,다음을 계산하세요.,5 \times 8 = 40 \leftrightarrow40\div8=\boxed{\phantom{5}} ,5,Y,3200
MPID0204130020792,mathpd28760864079807094,2021-08-12,F02_0_1,1,F02011809,다음을 계산하세요.,5 \times 8 = 40 \leftrightarrow40\div8=\boxed{\phantom{5}} ,5,Y,1800
MPID0629110045551,mathpd32401976562967080,2021-09-23,F02_0_1,8,F02011809,다음을 계산하세요.,5 \times 8 = 40 \leftrightarrow40\div8=\boxed{\phantom{5}} ,5,Y,4600
MPID0204130020792,mathpd27554833876654486,2021-07-29,F02_0_1,1,F02011810,다음을 계산하세요.,\begin{multiplication-and-division} 6\times7=42 & 42\div6=\boxed{\phantom{7}} & 42\div7=\boxed{\phantom{6}} \end{multiplication-and-division},7;6,Y,3200
MPID0126030014090,mathpd29347708564481362,2021-08-19,F02_0_1,2,F02011811,다음을 계산하세요.,\begin{multiplication-and-division} 3\times5=15 & 15\div3=\boxed{\phantom{5}} & 15\div5=\boxed{\phantom{3}} \end{multiplication-and-division},5;3,Y,5300
MPID0204130020792,mathpd27554745589224523,2021-07-29,F02_0_1,10,F02011811,다음을 계산하세요.,\begin{multiplication-and-division} 3\times5=15 & 15\div3=\boxed{\phantom{5}} & 15\div5=\boxed{\phantom{3}} \end{multiplication-and-division},5;3,Y,6700
MPID0204130020792,mathpd28760864079807094,2021-08-12,F02_0_1,10,F02011811,다음을 계산하세요.,\begin{multiplication-and-division} 3\times5=15 & 15\div3=\boxed{\phantom{5}} & 15\div5=\boxed{\phantom{3}} \end{multiplication-and-division},5;3,Y,5000
MPID0225100025733,mathpd32049436473990680,2021-09-19,F02_0_1,6,F02011811,다음을 계산하세요.,\begin{multiplication-and-division} 3\times5=15 & 15\div3=\boxed{\phantom{5}} & 15\div5=\boxed{\phantom{3}} \end{multiplication-and-division},5;3,Y,3900
MPID0330100033152,mathpd30736234066538939,2021-09-04,F02_0_1,1,F02011811,다음을 계산하세요.,\begin{multiplication-and-division} 3\times5=15 & 15\div3=\boxed{\phantom{5}} & 15\div5=\boxed{\phantom{3}} \end{multiplication-and-division},5;3,Y,5500
MPID0120060009320,mathpd28394501052756981,2021-08-08,F02_0_1,2,F02011812,다음을 계산하세요.,\begin{multiplication-and-division} 5\times9=45 & 45\div5=\boxed{\phantom{9}} & 45\div9=\boxed{\phantom{5}} \end{multiplication-and-division},9;5,Y,4700
MPID0204130020792,mathpd28753498587192340,2021-08-12,F02_0_1,4,F02011812,다음을 계산하세요.,\begin{multiplication-and-division} 5\times9=45 & 45\div5=\boxed{\phantom{9}} & 45\div9=\boxed{\phantom{5}} \end{multiplication-and-division},9;5,Y,6800
MPID0204130020792,mathpd28760864079807094,2021-08-12,F02_0_1,9,F02011812,다음을 계산하세요.,\begin{multiplication-and-division} 5\times9=45 & 45\div5=\boxed{\phantom{9}} & 45\div9=\boxed{\phantom{5}} \end{multiplication-and-division},9;5,Y,3600
MPID0420140036945,mathpd32829043219386305,2021-09-28,F02_0_1,8,F02011812,다음을 계산하세요.,\begin{multiplication-and-division} 5\times9=45 & 45\div5=\boxed{\phantom{9}} & 45\div9=\boxed{\phantom{5}} \end{multiplication-and-division},9;5,Y,4400
MPID0729130050003,mathpd29584472916106629,2021-08-22,F02_0_1,4,F02011812,다음을 계산하세요.,\begin{multiplication-and-division} 5\times9=45 & 45\div5=\boxed{\phantom{9}} & 45\div9=\boxed{\phantom{5}} \end{multiplication-and-division},9;5,Y,7800
MPID0119040005879,mathpd34114516358035201,2021-10-13,F03_0_1,9,F03010901,다음을 계산하세요.,6 \times \boxed{\phantom{3}} = 18\leftrightarrow18\div6=\boxed{\phantom{3}},3;3,Y,5100
MPID0120060009320,mathpd28308103657384067,2021-08-07,F03_0_1,9,F03010901,다음을 계산하세요.,6 \times \boxed{\phantom{3}} = 18\leftrightarrow18\div6=\boxed{\phantom{3}},3;3,Y,5600
MPID0120060011395,mathpd28766611411231567,2021-08-12,F03_0_1,1,F03010901,다음을 계산하세요.,6 \times \boxed{\phantom{3}} = 18\leftrightarrow18\div6=\boxed{\phantom{3}},3;3,Y,6600
MPID0120060011959,mathpd26776723198317921,2021-07-20,F03_0_1,10,F03010901,다음을 계산하세요.,6 \times \boxed{\phantom{3}} = 18\leftrightarrow18\div6=\boxed{\phantom{3}},3;3,Y,9500
MPID0120060011959,mathpd28500502987739725,2021-08-09,F03_0_1,8,F03010901,다음을 계산하세요.,6 \times \boxed{\phantom{3}} = 18\leftrightarrow18\div6=\boxed{\phantom{3}},3;3,Y,5900
MPID0129050016470,mathpd33245988830971942,2021-10-03,F03_0_1,4,F03010901,다음을 계산하세요.,6 \times \boxed{\phantom{3}} = 18\leftrightarrow18\div6=\boxed{\phantom{3}},3;3,Y,23900
MPID0204130020792,mathpd27204555403295013,2021-07-25,F03_0_1,2,F03010901,다음을 계산하세요.,6 \times \boxed{\phantom{3}} = 18\leftrightarrow18\div6=\boxed{\phantom{3}},3;3,N,26800
MPID0204130020792,mathpd27555682094545431,2021-07-29,F03_0_1,8,F03010901,다음을 계산하세요.,6 \times \boxed{\phantom{3}} = 18\leftrightarrow18\div6=\boxed{\phantom{3}},3;3,Y,7000
MPID0204130020792,mathpd28732807569349738,2021-08-12,F03_0_1,9,F03010901,다음을 계산하세요.,6 \times \boxed{\phantom{3}} = 18\leftrightarrow18\div6=\boxed{\phantom{3}},3;3,Y,9300
MPID0225100025733,mathpd32049535086272340,2021-09-19,F03_0_1,1,F03010901,다음을 계산하세요.,6 \times \boxed{\phantom{3}} = 18\leftrightarrow18\div6=\boxed{\phantom{3}},3;3,Y,6400
MPID0319100032029,mathpd31762871749164268,2021-09-16,F03_0_1,1,F03010901,다음을 계산하세요.,6 \times \boxed{\phantom{3}} = 18\leftrightarrow18\div6=\boxed{\phantom{3}},3;3,Y,9800
MPID0420140036945,mathpd32913569328639737,2021-09-29,F03_0_1,8,F03010901,다음을 계산하세요.,6 \times \boxed{\phantom{3}} = 18\leftrightarrow18\div6=\boxed{\phantom{3}},3;3,Y,9400
MPID0420140036945,mathpd32913569328639737,2021-09-29,F03_0_1,35,F03010901,다음을 계산하세요.,6 \times \boxed{\phantom{3}} = 18\leftrightarrow18\div6=\boxed{\phantom{3}},3;3,N,5900
MPID0727100048264,mathpd27691913358431654,2021-07-31,F03_0_1,6,F03010901,다음을 계산하세요.,6 \times \boxed{\phantom{3}} = 18\leftrightarrow18\div6=\boxed{\phantom{3}},3;3,N,17500
MPID0729130050003,mathpd29584544034084985,2021-08-22,F03_0_1,9,F03010901,다음을 계산하세요.,6 \times \boxed{\phantom{3}} = 18\leftrightarrow18\div6=\boxed{\phantom{3}},3;3,Y,4600
MPID0902170062271,mathpd31436733977114160,2021-09-12,F03_0_1,1,F03010901,다음을 계산하세요.,6 \times \boxed{\phantom{3}} = 18\leftrightarrow18\div6=\boxed{\phantom{3}},3;3,Y,8000
MPID0902170062271,mathpd33557921599872015,2021-10-07,F03_0_1,1,F03010901,다음을 계산하세요.,6 \times \boxed{\phantom{3}} = 18\leftrightarrow18\div6=\boxed{\phantom{3}},3;3,Y,249900
MPID0120060009320,mathpd28394577226049411,2021-08-08,F03_0_1,1,F03010902,다음을 계산하세요.,7 \times \boxed{\phantom{5}} = 35\leftrightarrow35\div7=\boxed{\phantom{5}},5;5,Y,2900
MPID0129050016615,mathpd28834873981956363,2021-08-13,F03_0_1,4,F03010902,다음을 계산하세요.,7 \times \boxed{\phantom{5}} = 35\leftrightarrow35\div7=\boxed{\phantom{5}},5;5,Y,6100
MPID0204130020792,mathpd28732807569349738,2021-08-12,F03_0_1,12,F03010902,다음을 계산하세요.,7 \times \boxed{\phantom{5}} = 35\leftrightarrow35\div7=\boxed{\phantom{5}},5;5,Y,4600
MPID0204130020792,mathpd28732807569349738,2021-08-12,F03_0_1,32,F03010902,다음을 계산하세요.,7 \times \boxed{\phantom{5}} = 35\leftrightarrow35\div7=\boxed{\phantom{5}},5;5,Y,7400
MPID0225100025733,mathpd32049535086272340,2021-09-19,F03_0_1,4,F03010902,다음을 계산하세요.,7 \times \boxed{\phantom{5}} = 35\leftrightarrow35\div7=\boxed{\phantom{5}},5;5,Y,15700
MPID0420140036945,mathpd32913569328639737,2021-09-29,F03_0_1,28,F03010902,다음을 계산하세요.,7 \times \boxed{\phantom{5}} = 35\leftrightarrow35\div7=\boxed{\phantom{5}},5;5,Y,5100
MPID0420140036945,mathpd32913569328639737,2021-09-29,F03_0_1,33,F03010902,다음을 계산하세요.,7 \times \boxed{\phantom{5}} = 35\leftrightarrow35\div7=\boxed{\phantom{5}},5;5,Y,5600
MPID0629110045635,mathpd32828794100836064,2021-09-28,F03_0_1,9,F03010902,다음을 계산하세요.,7 \times \boxed{\phantom{5}} = 35\leftrightarrow35\div7=\boxed{\phantom{5}},5;5,Y,7400
MPID0727100048264,mathpd27691913358431654,2021-07-31,F03_0_1,8,F03010902,다음을 계산하세요.,7 \times \boxed{\phantom{5}} = 35\leftrightarrow35\div7=\boxed{\phantom{5}},5;5,Y,9700
MPID0729130048717,mathpd32201045922505446,2021-09-21,F03_0_1,4,F03010902,다음을 계산하세요.,7 \times \boxed{\phantom{5}} = 35\leftrightarrow35\div7=\boxed{\phantom{5}},5;5,Y,8300
MPID0120060009320,mathpd28308103657384067,2021-08-07,F03_0_1,4,F03010903,다음을 계산하세요.,\begin{multiplication-and-division} 2\times\boxed{\phantom{6}}=12 & 12\div~2=\boxed{\phantom{6}} & 12\div\boxed{\phantom{6}}=2 \end{multiplication-and-division},6;6;6,Y,6200
MPID0120060011959,mathpd26776723198317921,2021-07-20,F03_0_1,4,F03010903,다음을 계산하세요.,\begin{multiplication-and-division} 2\times\boxed{\phantom{6}}=12 & 12\div~2=\boxed{\phantom{6}} & 12\div\boxed{\phantom{6}}=2 \end{multiplication-and-division},6;6;6,Y,11100
MPID0129050016615,mathpd27368600949842287,2021-07-27,F03_0_1,9,F03010903,다음을 계산하세요.,\begin{multiplication-and-division} 2\times\boxed{\phantom{6}}=12 & 12\div~2=\boxed{\phantom{6}} & 12\div\boxed{\phantom{6}}=2 \end{multiplication-and-division},6;6;6,Y,5300
MPID0129050016615,mathpd28834873981956363,2021-08-13,F03_0_1,2,F03010903,다음을 계산하세요.,\begin{multiplication-and-division} 2\times\boxed{\phantom{6}}=12 & 12\div~2=\boxed{\phantom{6}} & 12\div\boxed{\phantom{6}}=2 \end{multiplication-and-division},6;6;6,Y,8300
MPID0204130020792,mathpd27204555403295013,2021-07-25,F03_0_1,1,F03010903,다음을 계산하세요.,\begin{multiplication-and-division} 2\times\boxed{\phantom{6}}=12 & 12\div~2=\boxed{\phantom{6}} & 12\div\boxed{\phantom{6}}=2 \end{multiplication-and-division},6;6;6,Y,13600
MPID0204130020792,mathpd28732807569349738,2021-08-12,F03_0_1,27,F03010903,다음을 계산하세요.,\begin{multiplication-and-division} 2\times\boxed{\phantom{6}}=12 & 12\div~2=\boxed{\phantom{6}} & 12\div\boxed{\phantom{6}}=2 \end{multiplication-and-division},6;6;6,N,11400
MPID0204130020792,mathpd28732807569349738,2021-08-12,F03_0_1,38,F03010903,다음을 계산하세요.,\begin{multiplication-and-division} 2\times\boxed{\phantom{6}}=12 & 12\div~2=\boxed{\phantom{6}} & 12\div\boxed{\phantom{6}}=2 \end{multiplication-and-division},6;6;6,Y,13500
MPID0406110034324,mathpd33605968680162077,2021-10-07,F03_0_1,8,F03010903,다음을 계산하세요.,\begin{multiplication-and-division} 2\times\boxed{\phantom{6}}=12 & 12\div~2=\boxed{\phantom{6}} & 12\div\boxed{\phantom{6}}=2 \end{multiplication-and-division},6;6;6,Y,5500
MPID0420140036805,mathpd32182376805672975,2021-09-21,F03_0_1,6,F03010903,다음을 계산하세요.,\begin{multiplication-and-division} 2\times\boxed{\phantom{6}}=12 & 12\div~2=\boxed{\phantom{6}} & 12\div\boxed{\phantom{6}}=2 \end{multiplication-and-division},6;6;6,Y,8500
MPID0420140036945,mathpd32829112856594919,2021-09-28,F03_0_1,10,F03010903,다음을 계산하세요.,\begin{multiplication-and-division} 2\times\boxed{\phantom{6}}=12 & 12\div~2=\boxed{\phantom{6}} & 12\div\boxed{\phantom{6}}=2 \end{multiplication-and-division},6;6;6,Y,8800
MPID0420140036945,mathpd32913569328639737,2021-09-29,F03_0_1,20,F03010903,다음을 계산하세요.,\begin{multiplication-and-division} 2\times\boxed{\phantom{6}}=12 & 12\div~2=\boxed{\phantom{6}} & 12\div\boxed{\phantom{6}}=2 \end{multiplication-and-division},6;6;6,Y,5200
MPID0629110045635,mathpd32828794100836064,2021-09-28,F03_0_1,8,F03010903,다음을 계산하세요.,\begin{multiplication-and-division} 2\times\boxed{\phantom{6}}=12 & 12\div~2=\boxed{\phantom{6}} & 12\div\boxed{\phantom{6}}=2 \end{multiplication-and-division},6;6;6,Y,13000
MPID0120060011395,mathpd28766611411231567,2021-08-12,F03_0_1,2,F03010904,다음을 계산하세요.,\begin{multiplication-and-division} 4\times\boxed{\phantom{9}}=36 & 36\div~4=\boxed{\phantom{9}} & 36\div\boxed{\phantom{9}}=4 \end{multiplication-and-division},9;9;9,Y,7700
MPID0204130020792,mathpd28732807569349738,2021-08-12,F03_0_1,20,F03010904,다음을 계산하세요.,\begin{multiplication-and-division} 4\times\boxed{\phantom{9}}=36 & 36\div~4=\boxed{\phantom{9}} & 36\div\boxed{\phantom{9}}=4 \end{multiplication-and-division},9;9;9,Y,13100
MPID0330100033689,mathpd30325270058926233,2021-08-30,F03_0_1,9,F03010904,다음을 계산하세요.,\begin{multiplication-and-division} 4\times\boxed{\phantom{9}}=36 & 36\div~4=\boxed{\phantom{9}} & 36\div\boxed{\phantom{9}}=4 \end{multiplication-and-division},9;9;9,Y,6400
MPID0629110045551,mathpd34288308779038716,2021-10-15,F03_0_1,9,F03010904,다음을 계산하세요.,\begin{multiplication-and-division} 4\times\boxed{\phantom{9}}=36 & 36\div~4=\boxed{\phantom{9}} & 36\div\boxed{\phantom{9}}=4 \end{multiplication-and-division},9;9;9,Y,16100
MPID0902170062271,mathpd31436733977114160,2021-09-12,F03_0_1,4,F03010904,다음을 계산하세요.,\begin{multiplication-and-division} 4\times\boxed{\phantom{9}}=36 & 36\div~4=\boxed{\phantom{9}} & 36\div\boxed{\phantom{9}}=4 \end{multiplication-and-division},9;9;9,Y,9500
MPID0120060011959,mathpd28500502987739725,2021-08-09,F03_0_1,10,F03011005,다음을 계산하세요.,4 \times \boxed{\phantom{6}} = 24\leftrightarrow24\div4=\boxed{\phantom{6}},6;6,Y,11300
MPID0129050016615,mathpd27368600949842287,2021-07-27,F03_0_1,4,F03011005,다음을 계산하세요.,4 \times \boxed{\phantom{6}} = 24\leftrightarrow24\div4=\boxed{\phantom{6}},6;6,Y,6300
MPID0203100018443,mathpd31658628787657668,2021-09-15,F03_0_1,1,F03011005,다음을 계산하세요.,4 \times \boxed{\phantom{6}} = 24\leftrightarrow24\div4=\boxed{\phantom{6}},6;6,Y,8500
MPID0204130020792,mathpd28732807569349738,2021-08-12,F03_0_1,19,F03011005,다음을 계산하세요.,4 \times \boxed{\phantom{6}} = 24\leftrightarrow24\div4=\boxed{\phantom{6}},6;6,Y,5500
MPID0319100032029,mathpd31762871749164268,2021-09-16,F03_0_1,9,F03011005,다음을 계산하세요.,4 \times \boxed{\phantom{6}} = 24\leftrightarrow24\div4=\boxed{\phantom{6}},6;6,Y,9900
MPID0420140036945,mathpd32913569328639737,2021-09-29,F03_0_1,12,F03011005,다음을 계산하세요.,4 \times \boxed{\phantom{6}} = 24\leftrightarrow24\div4=\boxed{\phantom{6}},6;6,Y,6200
MPID0420140036945,mathpd32913569328639737,2021-09-29,F03_0_1,29,F03011005,다음을 계산하세요.,4 \times \boxed{\phantom{6}} = 24\leftrightarrow24\div4=\boxed{\phantom{6}},6;6,Y,7900
MPID0727100048264,mathpd27691913358431654,2021-07-31,F03_0_1,4,F03011005,다음을 계산하세요.,4 \times \boxed{\phantom{6}} = 24\leftrightarrow24\div4=\boxed{\phantom{6}},6;6,N,12900
MPID0120060009320,mathpd28308103657384067,2021-08-07,F03_0_1,6,F03011006,다음을 계산하세요.,8 \times \boxed{\phantom{5}} = 40\leftrightarrow40\div8=\boxed{\phantom{5}},5;5,Y,4700
MPID0129050016470,mathpd33245988830971942,2021-10-03,F03_0_1,1,F03011006,다음을 계산하세요.,8 \times \boxed{\phantom{5}} = 40\leftrightarrow40\div8=\boxed{\phantom{5}},5;5,Y,24700
MPID0129050016615,mathpd28834873981956363,2021-08-13,F03_0_1,10,F03011006,다음을 계산하세요.,8 \times \boxed{\phantom{5}} = 40\leftrightarrow40\div8=\boxed{\phantom{5}},5;5,Y,5800
MPID0203100018443,mathpd31658628787657668,2021-09-15,F03_0_1,4,F03011006,다음을 계산하세요.,8 \times \boxed{\phantom{5}} = 40\leftrightarrow40\div8=\boxed{\phantom{5}},5;5,Y,5600
MPID0204130019760,mathpd29976512384330598,2021-08-26,F03_0_1,6,F03011006,다음을 계산하세요.,8 \times \boxed{\phantom{5}} = 40\leftrightarrow40\div8=\boxed{\phantom{5}},5;5,Y,6300
